timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
1.9263,5,5,19,-23.6130,0.0500,-11.2906,8.0556,1.4394,0.1853,-22.0000,0.0000,0.0000,11.4054,7,"","","-8.400:0.000:-8.461|-4.200:0.000:-11.961|-22.000:0.000:-8.461|-22.000:0.000:0.000|8.400:0.000:8.461","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-11.000|21.394:0.000:9.575","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.0264,5,5,20,-23.5917,0.0500,-11.1420,8.0722,1.3093,0.1310,-22.0000,0.0000,0.0000,11.2553,7,"","","-8.400:0.000:-8.381|-4.200:0.000:-11.881|-22.000:0.000:-8.381|-22.000:0.000:0.000|8.400:0.000:8.381","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.870|21.362:0.000:9.448","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.1290,5,5,21,-23.5700,0.0500,-10.9897,8.0854,1.4932,0.1158,-22.0000,0.0000,0.0000,11.1014,7,"","","-8.400:0.000:-8.299|-4.200:0.000:-11.799|-22.000:0.000:-8.299|-22.000:0.000:0.000|8.400:0.000:8.299","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.736|21.330:0.000:9.319","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.2293,5,5,22,-23.5487,0.0500,-10.8406,8.0953,1.7646,0.1070,-22.0000,0.0000,0.0000,10.9508,7,"","","-8.400:0.000:-8.219|-4.200:0.000:-11.719|-22.000:0.000:-8.219|-22.000:0.000:0.000|8.400:0.000:8.219","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.606|21.298:0.000:9.192","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.3305,5,5,23,-23.5272,0.0500,-10.6903,8.1032,1.5179,0.0717,-22.0000,0.0000,0.0000,10.7990,7,"","","-8.400:0.000:-8.138|-4.200:0.000:-11.638|-22.000:0.000:-8.138|-22.000:0.000:0.000|8.400:0.000:8.138","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.474|21.266:0.000:9.065","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.4313,5,5,24,-23.5058,0.0500,-10.5407,8.1092,1.6112,0.0591,-22.0000,0.0000,0.0000,10.6479,7,"","","-8.400:0.000:-8.057|-4.200:0.000:-11.557|-22.000:0.000:-8.057|-22.000:0.000:0.000|8.400:0.000:8.057","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.343|21.234:0.000:8.938","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.5339,5,5,25,-23.4841,0.0500,-10.3884,8.1140,1.6720,0.0477,-22.0000,0.0000,0.0000,10.4940,7,"","","-8.400:0.000:-7.975|-4.200:0.000:-11.475|-22.000:0.000:-7.975|-22.000:0.000:0.000|8.400:0.000:7.975","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.210|21.202:0.000:8.808","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.6357,5,5,26,-23.4625,0.0500,-10.2372,8.1176,1.4528,0.0322,-22.0000,0.0000,0.0000,10.3413,7,"","","-8.400:0.000:-7.894|-4.200:0.000:-11.394|-22.000:0.000:-7.894|-22.000:0.000:0.000|8.400:0.000:7.894","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-10.078|21.170:0.000:8.680","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.7382,5,5,27,-23.4407,0.0500,-10.0850,8.1204,1.8972,0.0329,-22.0000,0.0000,0.0000,10.1876,7,"","","-8.400:0.000:-7.812|-4.200:0.000:-11.312|-22.000:0.000:-7.812|-22.000:0.000:0.000|8.400:0.000:7.812","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.944|21.138:0.000:8.551","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.8392,5,5,28,-23.4193,0.0500,-9.9350,8.1226,1.5188,0.0205,-22.0000,0.0000,0.0000,10.0360,7,"","","-8.400:0.000:-7.731|-4.200:0.000:-11.231|-22.000:0.000:-7.731|-22.000:0.000:0.000|8.400:0.000:7.731","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.813|21.106:0.000:8.423","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.9422,5,5,29,-23.3974,0.0500,-9.7820,8.1243,1.6230,0.0168,-22.0000,0.0000,0.0000,9.8815,7,"","","-8.400:0.000:-7.649|-4.200:0.000:-11.149|-22.000:0.000:-7.649|-22.000:0.000:0.000|8.400:0.000:7.649","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.679|21.073:0.000:8.293","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.0453,5,5,30,-23.3756,0.0500,-9.6290,8.1257,1.6390,0.0131,-22.0000,0.0000,0.0000,9.7269,7,"","","-8.400:0.000:-7.566|-4.200:0.000:-11.066|-22.000:0.000:-7.566|-22.000:0.000:0.000|8.400:0.000:7.566","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.545|21.041:0.000:8.163","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.1460,5,5,31,-23.3542,0.0500,-9.4795,8.1266,1.3950,0.0087,-22.0000,0.0000,0.0000,9.5759,7,"","","-8.400:0.000:-7.486|-4.200:0.000:-10.986|-22.000:0.000:-7.486|-22.000:0.000:0.000|8.400:0.000:7.486","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.414|21.009:0.000:8.036","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.2483,5,5,32,-23.3325,0.0500,-9.3276,8.1274,1.4847,0.0069,-22.0000,0.0000,0.0000,9.4224,7,"","","-8.400:0.000:-7.404|-4.200:0.000:-10.904|-22.000:0.000:-7.404|-22.000:0.000:0.000|8.400:0.000:7.404","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.281|20.977:0.000:7.907","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.3500,5,5,33,-23.3109,0.0500,-9.1765,8.1280,1.4434,0.0053,-22.0000,0.0000,0.0000,9.2698,7,"","","-8.400:0.000:-7.323|-4.200:0.000:-10.823|-22.000:0.000:-7.323|-22.000:0.000:0.000|8.400:0.000:7.323","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.149|20.945:0.000:7.779","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.4522,5,5,34,-23.2893,0.0500,-9.0248,8.1285,1.6883,0.0049,-22.0000,0.0000,0.0000,9.1166,7,"","","-8.400:0.000:-7.241|-4.200:0.000:-10.741|-22.000:0.000:-7.241|-22.000:0.000:0.000|8.400:0.000:7.241","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-9.016|20.913:0.000:7.650","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.5540,5,5,35,-23.2677,0.0500,-8.8735,8.1289,1.5124,0.0034,-22.0000,0.0000,0.0000,8.9638,7,"","","-8.400:0.000:-7.159|-4.200:0.000:-10.659|-22.000:0.000:-7.159|-22.000:0.000:0.000|8.400:0.000:7.159","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.884|20.880:0.000:7.522","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.6559,5,5,36,-23.2461,0.0500,-8.7223,8.1292,1.4937,0.0026,-22.0000,0.0000,0.0000,8.8110,7,"","","-8.400:0.000:-7.078|-4.200:0.000:-10.578|-22.000:0.000:-7.078|-22.000:0.000:0.000|8.400:0.000:7.078","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.751|20.848:0.000:7.393","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.7570,5,5,37,-23.2246,0.0500,-8.5721,8.1294,1.5036,0.0020,-22.0000,0.0000,0.0000,8.6593,7,"","","-8.400:0.000:-6.997|-4.200:0.000:-10.497|-22.000:0.000:-6.997|-22.000:0.000:0.000|8.400:0.000:6.997","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.620|20.816:0.000:7.266","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.8573,5,5,38,-23.2033,0.0500,-8.4232,8.1296,1.5132,0.0016,-22.0000,0.0000,0.0000,8.5088,7,"","","-8.400:0.000:-6.917|-4.200:0.000:-10.417|-22.000:0.000:-6.917|-22.000:0.000:0.000|8.400:0.000:6.917","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.490|20.785:0.000:7.139","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.9600,5,5,39,-23.1815,0.0500,-8.2707,8.1297,1.5257,0.0012,-22.0000,0.0000,0.0000,8.3548,7,"","","-8.400:0.000:-6.834|-4.200:0.000:-10.334|-22.000:0.000:-6.834|-22.000:0.000:0.000|8.400:0.000:6.834","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.356|20.752:0.000:7.010","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.0613,5,5,40,-23.1601,0.0500,-8.1203,8.1298,1.4994,0.0009,-22.0000,0.0000,0.0000,8.2029,7,"","","-8.400:0.000:-6.753|-4.200:0.000:-10.253|-22.000:0.000:-6.753|-22.000:0.000:0.000|8.400:0.000:6.753","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.224|20.720:0.000:6.882","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.1616,5,5,41,-23.1388,0.0500,-7.9713,8.1299,1.5571,0.0008,-22.0000,0.0000,0.0000,8.0524,7,"","","-8.400:0.000:-6.673|-4.200:0.000:-10.173|-22.000:0.000:-6.673|-22.000:0.000:0.000|8.400:0.000:6.673","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-8.094|20.689:0.000:6.755","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.2629,5,5,42,-23.1173,0.0500,-7.8209,8.1300,1.5736,0.0006,-22.0000,0.0000,0.0000,7.9004,7,"","","-8.400:0.000:-6.592|-4.200:0.000:-10.092|-22.000:0.000:-6.592|-22.000:0.000:0.000|8.400:0.000:6.592","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.962|20.657:0.000:6.628","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.3650,5,5,43,-23.0956,0.0500,-7.6693,8.1300,1.4050,0.0006,-22.0000,0.0000,0.0000,7.7474,7,"","","-8.400:0.000:-6.510|-4.200:0.000:-10.011|-22.000:0.000:-6.510|-22.000:0.000:0.000|8.400:0.000:6.510","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.830|20.625:0.000:6.499","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.4676,5,5,44,-23.0739,0.0500,-7.5170,8.1300,1.5927,0.0004,-22.0000,0.0000,0.0000,7.5935,7,"","","-8.400:0.000:-6.428|-4.200:0.000:-9.928|-22.000:0.000:-6.428|-22.000:0.000:0.000|8.400:0.000:6.428","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.696|20.592:0.000:6.369","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.5684,5,5,45,-23.0525,0.0500,-7.3673,8.1301,1.5705,0.0001,-22.0000,0.0000,0.0000,7.4422,7,"","","-8.400:0.000:-6.348|-4.200:0.000:-9.848|-22.000:0.000:-6.348|-22.000:0.000:0.000|8.400:0.000:6.348","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.565|20.561:0.000:6.242","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.6739,5,5,46,-23.0301,0.0500,-7.2107,8.1301,1.4400,0.0001,-22.0000,0.0000,0.0000,7.2841,7,"","","-8.400:0.000:-6.263|-4.200:0.000:-9.763|-22.000:0.000:-6.263|-22.000:0.000:0.000|8.400:0.000:6.263","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.428|20.527:0.000:6.109","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.7757,5,5,47,-23.0085,0.0500,-7.0595,8.1301,0.0000,0.0000,-22.0000,0.0000,0.0000,7.1313,7,"","","-8.400:0.000:-6.182|-4.200:0.000:-9.682|-22.000:0.000:-6.182|-22.000:0.000:0.000|8.400:0.000:6.182","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.296|20.495:0.000:5.981","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.8758,5,5,48,-22.9873,0.0500,-6.9108,8.1301,1.3038,0.0000,-22.0000,0.0000,0.0000,6.9812,7,"","","-8.400:0.000:-6.102|-4.200:0.000:-9.602|-22.000:0.000:-6.102|-22.000:0.000:0.000|8.400:0.000:6.102","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:-0.800","0.000:0.000:-7.166|20.464:0.000:5.855","0.000:0.000:1.300|-0.315:0.000:-1.261",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
