timestamp,scenario_id,episode_id,step_id,lidar_trust,camera_trust,imu_trust,encoder_trust,communication_trust,overall_trust,twin_robot_x,twin_robot_z,trusted_robot_x,trusted_robot_z,trusted_robot_yaw,trusted_robot_velocity,h1_position,twin_age,state_source,rejected_sources,context_status
2.5772,4,129,23,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.3780,-15.3245,24.3780,-15.3245,88.9780,0.3879,"9.333:0.050:13.500",0.2296,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
2.6851,4,129,24,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.3780,-15.3245,24.3780,-15.3245,88.9780,0.3879,"9.333:0.050:13.500",0.3375,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
2.7879,4,129,25,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.3780,-15.3245,24.3780,-15.3245,88.9780,0.3879,"9.333:0.050:13.500",0.4403,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
2.8971,4,129,26,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.3780,-15.3245,24.3780,-15.3245,88.9780,0.3879,"9.333:0.050:13.500",0.5495,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.0018,4,129,27,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.3780,-15.3245,24.3780,-15.3245,88.9780,0.3879,"9.333:0.050:13.500",0.6542,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.1207,4,129,28,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.3780,-15.3245,24.3780,-15.3245,88.9780,0.3879,"9.333:0.050:13.500",0.7731,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.2373,4,129,29,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4709,-15.3281,24.4709,-15.3281,91.0555,-0.3853,"9.333:0.050:13.500",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.3379,4,129,30,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4709,-15.3281,24.4709,-15.3281,91.0555,-0.3853,"9.333:0.050:13.500",0.1006,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.4555,4,129,31,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4709,-15.3281,24.4709,-15.3281,91.0555,-0.3853,"9.333:0.050:13.500",0.2182,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.5727,4,129,32,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4924,-15.3303,24.4924,-15.3303,94.8636,0.0448,"9.333:0.050:13.500",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.6902,4,129,33,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4676,-15.3294,24.4676,-15.3294,91.0568,-0.3690,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.8090,4,129,34,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4805,-15.3292,24.4805,-15.3292,88.5692,0.0834,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
3.9261,4,129,35,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4739,-15.3297,24.4739,-15.3297,86.8911,-0.1555,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.0438,4,129,36,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4739,-15.3297,24.4739,-15.3297,86.8911,-0.1555,"9.333:0.050:13.471",0.1177,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.1613,4,129,37,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4851,-15.3288,24.4851,-15.3288,95.3952,-0.1578,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.2634,4,129,38,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4851,-15.3288,24.4851,-15.3288,95.3952,-0.1578,"9.333:0.050:13.471",0.1022,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.3727,4,129,39,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4851,-15.3288,24.4851,-15.3288,95.3952,-0.1578,"9.333:0.050:13.471",0.2114,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.4793,4,129,40,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4851,-15.3288,24.4851,-15.3288,95.3952,-0.1578,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.5806,4,129,41,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4851,-15.3288,24.4851,-15.3288,95.3952,-0.1578,"9.333:0.050:13.471",0.1013,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.6818,4,129,42,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4294,-15.3244,24.4294,-15.3244,101.8156,0.3420,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.7958,4,129,43,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4310,-15.3250,24.4310,-15.3250,102.0224,-0.0636,"9.333:0.050:13.471",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
4.8993,4,129,44,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4237,-15.3230,24.4237,-15.3230,106.1992,-0.2848,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.0037,4,129,45,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4237,-15.3230,24.4237,-15.3230,106.1992,-0.2848,"9.333:0.050:12.715",0.1044,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.1049,4,129,46,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4549,-15.3336,24.4549,-15.3336,115.9744,0.2528,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.2238,4,129,47,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4549,-15.3336,24.4549,-15.3336,115.9743,0.2528,"9.333:0.050:12.715",0.1190,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.3374,4,129,48,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4549,-15.3336,24.4549,-15.3336,115.9744,0.2528,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.4538,4,129,49,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4549,-15.3336,24.4549,-15.3336,115.9744,0.2528,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.5748,4,129,50,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4797,-15.3465,24.4797,-15.3465,114.9086,0.0547,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.6751,4,129,51,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4797,-15.3465,24.4797,-15.3465,114.9086,0.0547,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.7870,4,129,52,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4797,-15.3465,24.4797,-15.3465,114.9086,0.0547,"9.333:0.050:12.715",0.1118,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
5.8898,4,129,53,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4769,-15.3439,24.4769,-15.3439,118.0511,-0.7401,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.0032,4,129,54,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4742,-15.3418,24.4742,-15.3418,122.3391,-0.2646,"9.333:0.050:12.715",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.1088,4,129,55,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4883,-15.3505,24.4883,-15.3505,118.7992,0.2241,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.2233,4,129,56,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4883,-15.3505,24.4883,-15.3505,118.7992,0.2241,"9.333:0.050:11.921",0.1145,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.3328,4,129,57,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4883,-15.3505,24.4883,-15.3505,118.7992,0.2241,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.4466,4,129,58,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4883,-15.3505,24.4883,-15.3505,118.7992,0.2241,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.5536,4,129,59,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4978,-15.3579,24.4978,-15.3579,109.6600,-0.3070,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.6581,4,129,60,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4978,-15.3579,24.4978,-15.3579,109.6600,-0.3070,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.7685,4,129,61,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4978,-15.3579,24.4978,-15.3579,109.6600,-0.3070,"9.333:0.050:11.921",0.1104,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.8797,4,129,62,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4978,-15.3579,24.4978,-15.3579,109.6600,-0.3070,"9.333:0.050:11.921",0.2216,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
6.9899,4,129,63,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5019,-15.3587,24.5019,-15.3587,121.5598,-0.1643,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.0987,4,129,64,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5019,-15.3587,24.5019,-15.3587,121.5598,-0.1643,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.2059,4,129,65,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4940,-15.3534,24.4940,-15.3534,124.4991,0.1866,"9.333:0.050:11.921",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.3111,4,129,66,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4940,-15.3534,24.4940,-15.3534,124.4991,0.1866,"9.333:0.050:11.132",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.4228,4,129,67,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4940,-15.3534,24.4940,-15.3534,124.4991,0.1866,"9.333:0.050:11.132",0.1118,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.5305,4,129,68,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.4940,-15.3534,24.4940,-15.3534,124.4991,0.1866,"9.333:0.050:11.132",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.6353,4,129,69,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5270,-15.3755,24.5270,-15.3755,124.6938,-0.1453,"9.333:0.050:11.132",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.7366,4,129,70,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5328,-15.3792,24.5328,-15.3792,120.8244,0.1381,"9.333:0.050:11.132",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.8420,4,129,71,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5328,-15.3792,24.5328,-15.3792,120.8244,0.1381,"9.333:0.050:11.132",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
7.9478,4,129,72,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5290,-15.3797,24.5290,-15.3797,108.8284,-0.3075,"9.333:0.050:11.132",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.0537,4,129,73,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5273,-15.3787,24.5273,-15.3787,97.9964,0.1027,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.1600,4,129,74,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5273,-15.3787,24.5273,-15.3787,97.9964,0.1027,"9.333:0.050:10.680",0.1063,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.2681,4,129,75,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5273,-15.3787,24.5273,-15.3787,97.9964,0.1027,"9.333:0.050:10.680",0.2144,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.3733,4,129,76,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.5827,-15.3736,24.5827,-15.3736,76.8158,0.4053,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.4832,4,129,77,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.6372,-15.3532,24.6372,-15.3532,65.3731,0.5565,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.5885,4,129,78,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.6372,-15.3532,24.6372,-15.3532,65.3731,0.5565,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.6957,4,129,79,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.7594,-15.2707,24.7594,-15.2707,47.3320,0.9903,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.8014,4,129,80,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.7594,-15.2707,24.7594,-15.2707,47.3320,0.9903,"9.333:0.050:10.680",0.1057,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
8.9054,4,129,81,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.8386,-15.1747,24.8386,-15.1747,32.9120,0.7696,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.0095,4,129,82,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.8386,-15.1747,24.8386,-15.1747,32.9120,0.7696,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.1177,4,129,83,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.8386,-15.1747,24.8386,-15.1747,32.9120,0.7696,"9.333:0.050:10.680",0.1082,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.2247,4,129,84,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.9479,-14.9303,24.9479,-14.9303,13.0706,0.9226,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.3354,4,129,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.9479,-14.9303,24.9479,-14.9303,13.0706,0.9226,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.4467,4,129,86,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.9479,-14.9303,24.9479,-14.9303,13.0706,0.9226,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.5554,4,129,87,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0289,-14.5827,25.0289,-14.5827,11.4126,1.3569,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.6675,4,129,88,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0289,-14.5827,25.0289,-14.5827,11.4126,1.3569,"9.333:0.050:10.680",0.1120,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.7750,4,129,89,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0289,-14.5827,25.0289,-14.5827,11.4126,1.3569,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.8880,4,129,90,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0598,-14.1282,25.0598,-14.1282,0.9283,1.3583,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
9.9885,4,129,91,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0598,-14.1282,25.0598,-14.1282,0.9283,1.3583,"9.333:0.050:10.680",0.1005,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.0934,4,129,92,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0544,-13.9048,25.0544,-13.9048,-0.5617,0.9554,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.1998,4,129,93,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0544,-13.9048,25.0544,-13.9048,-0.5617,0.9554,"9.333:0.050:10.680",0.1063,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.3084,4,129,94,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0544,-13.9048,25.0544,-13.9048,-0.5617,0.9554,"9.333:0.050:10.680",0.2150,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.4141,4,129,95,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0544,-13.9048,25.0544,-13.9048,-0.5617,0.9554,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.5228,4,129,96,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0470,-13.4272,25.0470,-13.4272,-1.6695,1.0815,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.6311,4,129,97,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0470,-13.4272,25.0470,-13.4272,-1.6695,1.0815,"9.333:0.050:10.680",0.1082,"TWIN_WORLD_STATE_FUSED","NONE","A4 target rack matches the committed destination"
10.7557,4,129,98,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0187,-13.1360,25.0187,-13.1360,-6.6842,1.1615,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
10.8574,4,129,99,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0187,-13.1360,25.0187,-13.1360,-6.6842,1.1615,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
10.9641,4,129,100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0187,-13.1360,25.0187,-13.1360,-6.6842,1.1615,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
11.0729,4,129,101,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,25.0187,-13.1360,25.0187,-13.1360,-6.6842,1.1615,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
11.1854,4,129,102,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.9909,-12.6235,24.9909,-12.6235,-1.8480,1.4605,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
11.2936,4,129,103,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.9928,-12.4470,24.9928,-12.4470,-0.2256,0.8789,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
11.4051,4,129,104,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24.9990,-12.2878,24.9990,-12.2878,4.4139,1.7340,"9.333:0.050:10.680",0.0000,"TWIN_WORLD_STATE_FUSED","NONE","Rack_4_3 relocated 14.00 m; committed destination is stale"
