timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
14.6887,12,20,127,5.1338,6.2286,5.3742,6.5990,180,0,"",-0.0307,-0.0131,-0.6501,0.0345,0.4616,-0.0076,0.0483,0.0328,1.4484,0.9855,-18.6997,17.8762,71.1656,1.2169,False,False,"Parcel_1","-17.860:0.700:14.916","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.608:0.050:4.724|H2:-22.140:0.050:7.423|H3:-21.383:0.050:1.193|H4:-20.840:0.050:1.727|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.608:0.050:4.724","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.383:0.050:1.193","0.017:0.000:-0.800","-20.840:0.050:1.727","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.464,"Nominal",5.648,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:14.689|H2:9.041|H3:14.689|H4:14.689|H5:14.689|F1:14.689|F2:14.689","H1:0.000|H2:5.648|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","14.689",True,True
14.8175,12,20,128,5.2240,6.1821,5.5828,5.9660,180,0,"",-0.0123,-0.0286,-0.3932,0.0130,0.4103,-0.0388,0.0443,0.0359,1.4398,1.1683,-18.5339,17.9183,74.5679,1.3040,False,False,"Parcel_1","-17.717:0.700:14.870","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.604:0.050:4.640|H2:-22.140:0.050:7.423|H3:-21.381:0.050:1.090|H4:-20.839:0.050:1.643|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.604:0.050:4.640","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.381:0.050:1.090","0.017:0.000:-0.800","-20.839:0.050:1.643","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.458,"Nominal",5.777,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:14.818|H2:9.041|H3:14.818|H4:14.818|H5:14.818|F1:14.818|F2:14.818","H1:0.000|H2:5.777|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","14.818",True,True
14.9240,12,20,129,5.3036,6.1661,5.7475,5.6556,180,0,"",-0.0060,0.0082,0.0664,0.0193,0.3090,-0.0197,0.0230,0.0464,0.7213,1.4547,-18.4254,17.9466,78.2686,1.0880,False,False,"Parcel_1","-17.600:0.700:14.824","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.600:0.050:4.570|H2:-22.140:0.050:7.423|H3:-21.379:0.050:1.005|H4:-20.839:0.050:1.573|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.600:0.050:4.570","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.379:0.050:1.005","0.017:0.000:-0.800","-20.839:0.050:1.573","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.453,"Nominal",5.883,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:14.924|H2:9.041|H3:14.924|H4:14.924|H5:14.924|F1:14.924|F2:14.924","H1:0.000|H2:5.883|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","14.924",True,True
15.0535,12,20,130,5.4166,6.1230,6.0016,5.4704,180,0,"",0.1069,0.0794,-0.0542,0.0232,0.2149,-0.0174,0.0405,0.0329,1.2712,1.0347,-18.2851,17.9751,77.9937,1.1530,False,False,"Parcel_1","-17.458:0.700:14.764","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.596:0.050:4.485|H2:-22.140:0.050:7.423|H3:-21.377:0.050:0.902|H4:-20.839:0.050:1.488|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.596:0.050:4.485","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.377:0.050:0.902","0.017:0.000:-0.800","-20.839:0.050:1.488","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.447,"Nominal",6.013,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.054|H2:9.041|H3:15.054|H4:15.054|H5:15.054|F1:15.054|F2:15.054","H1:0.000|H2:6.013|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.054",True,True
15.1873,12,20,131,5.4374,6.0747,6.0817,5.4849,180,0,"",-0.1038,-0.0674,-0.0099,-0.0007,0.1706,-0.0261,0.0447,0.0284,1.2592,0.8001,-18.1384,18.0117,73.1751,1.0296,False,False,"Parcel_1","-17.313:0.700:14.697","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.592:0.050:4.397|H2:-22.140:0.050:7.423|H3:-21.375:0.050:0.795|H4:-20.836:0.050:1.403|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.060:0.000:-0.582|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.592:0.050:4.397","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.375:0.050:0.795","0.017:0.000:-0.800","-20.836:0.050:1.403","0.060:0.000:-0.582","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.441,"Nominal",6.146,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.187|H2:9.041|H3:15.187|H4:15.187|H5:15.187|F1:15.187|F2:15.187","H1:0.000|H2:6.146|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.187",True,True
15.2904,12,20,132,5.3349,5.9843,6.2306,5.5106,180,0,"",-0.0640,0.0511,0.0223,0.0229,0.1572,0.0164,0.0416,0.0249,1.3214,0.7920,-18.0129,18.0567,68.3062,1.0567,False,False,"Parcel_1","-17.202:0.700:14.643","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.588:0.050:4.330|H2:-22.140:0.050:7.423|H3:-21.373:0.050:0.712|H4:-20.836:0.050:1.337|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.588:0.050:4.330","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.373:0.050:0.712","0.017:0.000:-0.800","-20.836:0.050:1.337","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.437,"Nominal",6.250,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.290|H2:9.041|H3:15.290|H4:15.290|H5:15.290|F1:15.290|F2:15.290","H1:0.000|H2:6.250|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.290",True,True
15.3952,12,20,133,5.2299,5.9341,6.3342,5.6658,180,0,"",0.0356,-0.0053,-0.0145,-0.0214,0.0978,-0.0059,0.0515,0.0383,1.2714,0.9439,-17.9005,18.1099,63.5772,1.1077,False,False,"Parcel_1","-17.090:0.700:14.586","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.585:0.050:4.261|H2:-22.140:0.050:7.423|H3:-21.372:0.050:0.628|H4:-20.834:0.050:1.273|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.647|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.585:0.050:4.261","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.372:0.050:0.628","0.017:0.000:-0.800","-20.834:0.050:1.273","0.002:0.000:-0.647","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.432,"Nominal",6.354,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.395|H2:9.041|H3:15.395|H4:15.395|H5:15.395|F1:15.395|F2:15.395","H1:0.000|H2:6.354|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.395",True,True
15.5227,12,20,134,5.1184,5.8337,6.4831,5.7898,180,0,"",-0.0365,0.0068,-0.0116,0.0030,0.1188,0.0085,0.0261,0.0416,0.8341,1.3314,-17.7635,18.1750,67.2971,1.0828,False,False,"Parcel_1","-16.954:0.700:14.516","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.581:0.050:4.178|H2:-22.140:0.050:7.423|H3:-21.369:0.050:0.526|H4:-20.832:0.050:1.193|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.644|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.581:0.050:4.178","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.369:0.050:0.526","0.017:0.000:-0.800","-20.832:0.050:1.193","0.002:0.000:-0.644","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.426,"Nominal",6.482,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.523|H2:9.041|H3:15.523|H4:15.523|H5:15.523|F1:15.523|F2:15.523","H1:0.000|H2:6.482|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.523",True,True
15.6510,12,20,135,4.9647,5.6592,6.5753,5.9795,180,0,"",-0.0337,-0.0326,0.1025,-0.0113,0.0088,0.0190,0.0218,0.0266,0.6783,0.8280,-17.6213,18.2255,72.4061,0.7531,False,False,"Parcel_1","-16.818:0.700:14.443","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.577:0.050:4.093|H2:-22.140:0.050:7.423|H3:-21.367:0.050:0.424|H4:-20.830:0.050:1.112|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.641|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.577:0.050:4.093","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.367:0.050:0.424","0.017:0.000:-0.800","-20.830:0.050:1.112","0.002:0.000:-0.641","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.420,"Nominal",6.610,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.651|H2:9.041|H3:15.651|H4:15.651|H5:15.651|F1:15.651|F2:15.651","H1:0.000|H2:6.610|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.651",True,True
15.7536,12,20,136,4.8390,5.5885,6.6870,6.1243,180,0,"",0.0089,-0.0716,0.0415,0.0087,0.0403,-0.0277,0.0309,0.0372,0.8758,1.0552,-17.5133,18.2583,73.7548,0.9655,False,False,"Parcel_1","-16.710:0.700:14.385","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.573:0.050:4.026|H2:-22.140:0.050:7.423|H3:-21.365:0.050:0.342|H4:-20.828:0.050:1.050|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.632|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.573:0.050:4.026","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.365:0.050:0.342","0.017:0.000:-0.800","-20.828:0.050:1.050","0.002:0.000:-0.632","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.416,"Nominal",6.713,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.754|H2:9.041|H3:15.754|H4:15.754|H5:15.754|F1:15.754|F2:15.754","H1:0.000|H2:6.713|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.754",True,True
15.8838,12,20,137,4.7028,5.4820,6.7706,6.2815,180,0,"",0.1302,-0.0008,0.0179,0.0285,0.0345,0.0034,0.0302,0.0367,0.9604,1.1680,-17.3718,18.3029,73.0002,1.0642,False,False,"Parcel_1","-16.573:0.700:14.310","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.569:0.050:3.941|H2:-22.140:0.050:7.423|H3:-21.363:0.050:0.238|H4:-20.826:0.050:0.969|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.642|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.569:0.050:3.941","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.363:0.050:0.238","0.017:0.000:-0.800","-20.826:0.050:0.969","0.002:0.000:-0.642","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.410,"Nominal",6.843,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.884|H2:9.041|H3:15.884|H4:15.884|H5:15.884|F1:15.884|F2:15.884","H1:0.000|H2:6.843|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.884",True,True
15.9850,12,20,138,4.6177,5.3104,6.8892,6.2453,180,0,"",0.0350,0.0198,-0.0122,0.0086,0.0404,0.0359,0.0374,0.0332,1.0837,0.9627,-17.2601,18.3436,69.2771,1.0232,False,False,"Parcel_1","-16.467:0.700:14.251","P3","D1-Electronics","ATD-T2-001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.566:0.050:3.875|H2:-22.140:0.050:7.423|H3:-21.362:0.050:0.157|H4:-20.824:0.050:0.908|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.631|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.566:0.050:3.875","0.033:0.000:-0.655","-22.140:0.050:7.423","0.024:0.000:-0.656","-21.362:0.050:0.157","0.017:0.000:-0.800","-20.824:0.050:0.908","0.002:0.000:-0.631","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.405,"Nominal",6.944,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:15.985|H2:9.041|H3:15.985|H4:15.985|H5:15.985|F1:15.985|F2:15.985","H1:0.000|H2:6.944|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","15.985",True,True
