timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
1.1130,1,1,11,-22.5257,0.0500,-14.3492,88.7017,1.6339,43.1736,-8.4000,0.0000,-13.5000,14.1513,7,"","","-8.400:0.000:-9.114|-4.200:0.000:-12.614|-22.000:0.000:-5.114|4.200:0.000:12.614|8.400:0.000:9.114","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-12.061|20.000:0.000:-6.561","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.2143,1,1,12,-22.3778,0.0500,-14.3842,91.9837,1.4892,29.1145,-8.4000,0.0000,-13.5000,14.0058,7,"","","-8.400:0.000:-9.033|-4.200:0.000:-12.533|-22.000:0.000:-5.033|4.200:0.000:12.533|8.400:0.000:9.033","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.929|20.000:0.000:-6.429","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.3158,1,1,13,-22.2297,0.0500,-14.4193,94.5303,1.3706,20.8351,-8.4000,0.0000,-13.5000,13.8603,7,"","","-8.400:0.000:-8.952|-4.200:0.000:-12.452|-22.000:0.000:-4.952|4.200:0.000:12.452|8.400:0.000:8.952","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.797|20.000:0.000:-6.297","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.4169,1,1,14,-22.0821,0.0500,-14.4543,96.4997,1.4578,17.2531,-8.4000,0.0000,-13.5000,13.7154,7,"","","-8.400:0.000:-8.871|-4.200:0.000:-12.371|-22.000:0.000:-4.871|4.200:0.000:12.371|8.400:0.000:8.871","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.665|20.000:0.000:-6.165","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.5174,1,1,15,-21.9355,0.0500,-14.4890,98.0189,1.5601,14.3509,-8.4000,0.0000,-13.5000,13.5717,7,"","","-8.400:0.000:-8.791|-4.200:0.000:-12.291|-22.000:0.000:-4.791|4.200:0.000:12.291|8.400:0.000:8.791","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.535|20.000:0.000:-6.035","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.6181,1,1,16,-21.7884,0.0500,-14.5238,99.2035,1.4353,10.3005,-8.4000,0.0000,-13.5000,13.4276,7,"","","-8.400:0.000:-8.710|-4.200:0.000:-12.210|-22.000:0.000:-4.710|4.200:0.000:12.210|8.400:0.000:8.710","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.404|20.000:0.000:-5.904","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.7195,1,1,17,-21.6405,0.0500,-14.5589,100.1280,1.5511,8.6556,-8.4000,0.0000,-13.5000,13.2828,7,"","","-8.400:0.000:-8.629|-4.200:0.000:-12.129|-22.000:0.000:-4.629|4.200:0.000:12.129|8.400:0.000:8.629","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.272|20.000:0.000:-5.772","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.8208,1,1,18,-21.4926,0.0500,-14.5939,100.8450,1.3965,6.0677,-8.4000,0.0000,-13.5000,13.1383,7,"","","-8.400:0.000:-8.548|-4.200:0.000:-12.048|-22.000:0.000:-4.548|4.200:0.000:12.048|8.400:0.000:8.548","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.140|20.000:0.000:-5.640","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
1.9220,1,1,19,-21.3448,0.0500,-14.6289,101.4009,1.4213,4.8065,-8.4000,0.0000,-13.5000,12.9940,7,"","","-8.400:0.000:-8.467|-4.200:0.000:-11.967|-22.000:0.000:-4.467|4.200:0.000:11.967|8.400:0.000:8.467","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-11.009|20.000:0.000:-5.509","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.0236,1,1,20,-21.1966,0.0500,-14.6640,101.8333,1.5553,4.0958,-8.4000,0.0000,-13.5000,12.8495,7,"","","-8.400:0.000:-8.386|-4.200:0.000:-11.886|-22.000:0.000:-4.386|4.200:0.000:11.886|8.400:0.000:8.386","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.877|20.000:0.000:-5.377","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.1242,1,1,21,-21.0498,0.0500,-14.6987,102.1657,1.5560,3.1891,-8.4000,0.0000,-13.5000,12.7066,7,"","","-8.400:0.000:-8.305|-4.200:0.000:-11.805|-22.000:0.000:-4.305|4.200:0.000:11.805|8.400:0.000:8.305","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.746|20.000:0.000:-5.246","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.2246,1,1,22,-20.9033,0.0500,-14.7335,102.4236,1.4444,2.3006,-8.4000,0.0000,-13.5000,12.5640,7,"","","-8.400:0.000:-8.225|-4.200:0.000:-11.725|-22.000:0.000:-4.225|4.200:0.000:11.725|8.400:0.000:8.225","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.615|20.000:0.000:-5.115","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.3256,1,1,23,-20.7558,0.0500,-14.7684,102.6251,1.4442,1.7899,-8.4000,0.0000,-13.5000,12.4208,7,"","","-8.400:0.000:-8.144|-4.200:0.000:-11.644|-22.000:0.000:-4.144|4.200:0.000:11.644|8.400:0.000:8.144","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.484|20.000:0.000:-4.984","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.4259,1,1,24,-20.6093,0.0500,-14.8031,102.7806,1.4567,1.4038,-8.4000,0.0000,-13.5000,12.2788,7,"","","-8.400:0.000:-8.064|-4.200:0.000:-11.564|-22.000:0.000:-4.064|4.200:0.000:11.564|8.400:0.000:8.064","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.354|20.000:0.000:-4.854","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.5266,1,1,25,-20.4624,0.0500,-14.8379,102.9019,1.4884,1.1162,-8.4000,0.0000,-13.5000,12.1364,7,"","","-8.400:0.000:-7.983|-4.200:0.000:-11.483|-22.000:0.000:-3.983|4.200:0.000:11.483|8.400:0.000:7.983","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.223|20.000:0.000:-4.723","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.6278,1,1,26,-20.3146,0.0500,-14.8729,102.9966,1.5502,0.9068,-8.4000,0.0000,-13.5000,11.9936,7,"","","-8.400:0.000:-7.902|-4.200:0.000:-11.402|-22.000:0.000:-3.902|4.200:0.000:11.402|8.400:0.000:7.902","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-10.091|20.000:0.000:-4.591","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.7281,1,1,27,-20.1683,0.0500,-14.9075,103.0695,1.6311,0.7427,-8.4000,0.0000,-13.5000,11.8523,7,"","","-8.400:0.000:-7.822|-4.200:0.000:-11.322|-22.000:0.000:-3.822|4.200:0.000:11.322|8.400:0.000:7.822","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.961|20.000:0.000:-4.461","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.8300,1,1,28,-20.0195,0.0500,-14.9428,103.1270,1.4549,0.5161,-8.4000,0.0000,-13.5000,11.7088,7,"","","-8.400:0.000:-7.740|-4.200:0.000:-11.240|-22.000:0.000:-3.741|4.200:0.000:11.240|8.400:0.000:7.740","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.828|20.000:0.000:-4.328","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
2.9306,1,1,29,-19.8727,0.0500,-14.9775,103.1710,1.5579,0.4288,-8.4000,0.0000,-13.5000,11.5675,7,"","","-8.400:0.000:-7.660|-4.200:0.000:-11.160|-22.000:0.000:-3.660|4.200:0.000:11.160|8.400:0.000:7.660","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.698|20.000:0.000:-4.198","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.0310,1,1,30,-19.7261,0.0500,-15.0123,103.2051,1.4971,0.3216,-8.4000,0.0000,-13.5000,11.4267,7,"","","-8.400:0.000:-7.580|-4.200:0.000:-11.080|-22.000:0.000:-3.580|4.200:0.000:11.080|8.400:0.000:7.580","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.567|20.000:0.000:-4.067","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.1315,1,1,31,-19.5794,0.0500,-15.0470,103.2317,1.4160,0.2373,-8.4000,0.0000,-13.5000,11.2860,7,"","","-8.400:0.000:-7.499|-4.200:0.000:-10.999|-22.000:0.000:-3.499|4.200:0.000:10.999|8.400:0.000:7.499","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.436|20.000:0.000:-3.936","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.2339,1,1,32,-19.4300,0.0500,-15.0824,103.2527,1.5019,0.1858,-8.4000,0.0000,-13.5000,11.1430,7,"","","-8.400:0.000:-7.417|-4.200:0.000:-10.917|-22.000:0.000:-3.417|4.200:0.000:10.917|8.400:0.000:7.417","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.303|20.000:0.000:-3.803","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.3343,1,1,33,-19.2834,0.0500,-15.1171,103.2687,1.5151,0.1453,-8.4000,0.0000,-13.5000,11.0030,7,"","","-8.400:0.000:-7.337|-4.200:0.000:-10.837|-22.000:0.000:-3.337|4.200:0.000:10.837|8.400:0.000:7.337","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.173|20.000:0.000:-3.673","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.4344,1,1,34,-19.1373,0.0500,-15.1517,103.2810,1.5053,0.1122,-8.4000,0.0000,-13.5000,10.8637,7,"","","-8.400:0.000:-7.257|-4.200:0.000:-10.757|-22.000:0.000:-3.257|4.200:0.000:10.757|8.400:0.000:7.257","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-9.043|20.000:0.000:-3.543","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.5372,1,1,35,-18.9873,0.0500,-15.1872,103.2909,1.5522,0.0900,-8.4000,0.0000,-13.5000,10.7211,7,"","","-8.400:0.000:-7.175|-4.200:0.000:-10.675|-22.000:0.000:-3.175|4.200:0.000:10.675|8.400:0.000:7.175","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.909|20.000:0.000:-3.409","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.6374,1,1,36,-18.8410,0.0500,-15.2219,103.2983,1.4382,0.0656,-8.4000,0.0000,-13.5000,10.5822,7,"","","-8.400:0.000:-7.095|-4.200:0.000:-10.595|-22.000:0.000:-3.095|4.200:0.000:10.595|8.400:0.000:7.095","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.779|20.000:0.000:-3.279","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.7379,1,1,37,-18.6943,0.0500,-15.2566,103.3041,1.5139,0.0534,-8.4000,0.0000,-13.5000,10.4432,7,"","","-8.400:0.000:-7.014|-4.200:0.000:-10.514|-22.000:0.000:-3.014|4.200:0.000:10.514|8.400:0.000:7.014","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.648|20.000:0.000:-3.148","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.8398,1,1,38,-18.5456,0.0500,-15.2919,103.3087,1.3806,0.0374,-8.4000,0.0000,-13.5000,10.3027,7,"","","-8.400:0.000:-6.933|-4.200:0.000:-10.433|-22.000:0.000:-2.933|4.200:0.000:10.433|8.400:0.000:6.933","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.516|20.000:0.000:-3.016","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
3.9411,1,1,39,-18.3977,0.0500,-15.3269,103.3123,1.5083,0.0324,-8.4000,0.0000,-13.5000,10.1634,7,"","","-8.400:0.000:-6.852|-4.200:0.000:-10.352|-22.000:0.000:-2.852|4.200:0.000:10.352|8.400:0.000:6.852","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.384|20.000:0.000:-2.884","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.0412,1,1,40,-18.2517,0.0500,-15.3615,103.3149,1.5652,0.0259,-8.4000,0.0000,-13.5000,10.0261,7,"","","-8.400:0.000:-6.772|-4.200:0.000:-10.272|-22.000:0.000:-2.772|4.200:0.000:10.272|8.400:0.000:6.772","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.254|20.000:0.000:-2.754","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.1420,1,1,41,-18.1045,0.0500,-15.3963,103.3170,1.4026,0.0183,-8.4000,0.0000,-13.5000,9.8882,7,"","","-8.400:0.000:-6.691|-4.200:0.000:-10.191|-22.000:0.000:-2.691|4.200:0.000:10.191|8.400:0.000:6.691","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-8.123|20.000:0.000:-2.623","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.2444,1,1,42,-17.9551,0.0500,-15.4317,103.3187,1.5295,0.0153,-8.4000,0.0000,-13.5000,9.7485,7,"","","-8.400:0.000:-6.609|-4.200:0.000:-10.109|-22.000:0.000:-2.609|4.200:0.000:10.109|8.400:0.000:6.609","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.990|20.000:0.000:-2.490","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.3445,1,1,43,-17.8089,0.0500,-15.4663,103.3199,1.4726,0.0114,-8.4000,0.0000,-13.5000,9.6123,7,"","","-8.400:0.000:-6.529|-4.200:0.000:-10.029|-22.000:0.000:-2.529|4.200:0.000:10.029|8.400:0.000:6.529","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.859|20.000:0.000:-2.359","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.4464,1,1,44,-17.6601,0.0500,-15.5016,103.3210,1.6006,0.0088,-8.4000,0.0000,-13.5000,9.4741,7,"","","-8.400:0.000:-6.447|-4.200:0.000:-9.947|-22.000:0.000:-2.447|4.200:0.000:9.947|8.400:0.000:6.447","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.727|20.000:0.000:-2.227","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.5465,1,1,45,-17.5141,0.0500,-15.5361,103.3217,1.5374,0.0072,-8.4000,0.0000,-13.5000,9.3389,7,"","","-8.400:0.000:-6.367|-4.200:0.000:-9.867|-22.000:0.000:-2.367|4.200:0.000:9.867|8.400:0.000:6.367","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.597|20.000:0.000:-2.097","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.6470,1,1,46,-17.3675,0.0500,-15.5709,103.3223,1.6440,0.0053,-8.4000,0.0000,-13.5000,9.2036,7,"","","-8.400:0.000:-6.287|-4.200:0.000:-9.787|-22.000:0.000:-2.287|4.200:0.000:9.787|8.400:0.000:6.287","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.466|20.000:0.000:-1.966","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.7476,1,1,47,-17.2206,0.0500,-15.6057,103.3227,1.5184,0.0038,-8.4000,0.0000,-13.5000,9.0685,7,"","","-8.400:0.000:-6.206|-4.200:0.000:-9.706|-22.000:0.000:-2.206|4.200:0.000:9.706|8.400:0.000:6.206","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.335|20.000:0.000:-1.835","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
4.8495,1,1,48,-17.0719,0.0500,-15.6409,103.3231,1.4733,0.0034,-8.4000,0.0000,-13.5000,8.9324,7,"","","-8.400:0.000:-6.125|-4.200:0.000:-9.625|-22.000:0.000:-2.125|4.200:0.000:9.625|8.400:0.000:6.125","0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:0.800|0.000:0.000:-0.800|0.000:0.000:-0.800","0.000:0.000:-7.203|20.000:0.000:-1.703","0.000:0.000:1.300|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
