timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
1.1144,8,8,11,6.0717,10.0000,6.1584,10.0000,180,2,"Parcel_1_PD2_to_R2:-21.99:0.37:-0.04|Human(Clone):-21.96:0.00:-5.18",0.0519,0.0272,-0.0920,-0.0011,0.0466,0.0059,0.0615,-0.0653,2.7008,-2.8670,-24.8792,-12.0968,15.5070,-0.0831,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.111|H2:-4.200:0.000:-12.611|H3:-22.000:0.000:-5.111|H4:4.200:0.000:12.611|H5:8.400:0.000:9.111","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-12.056|F2:20.000:0.000:-6.556","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.111","0.000:0.000:0.800","-4.200:0.000:-12.611","0.000:0.000:0.800","-22.000:0.000:-5.111","0.000:0.000:0.800","4.200:0.000:12.611","0.000:0.000:-0.800","8.400:0.000:9.111","0.000:0.000:-0.800","0.000:0.000:-12.056","0.000:0.000:1.300","20.000:0.000:-6.556","0.000:0.000:1.300",99.978,"Nominal",0.000,1,"NavigateToSource:Forward"
1.2156,8,8,12,6.1159,10.0000,6.1995,9.9979,180,2,"Parcel_1_PD2_to_R2:-22.02:0.33:-0.01|Human(Clone):-21.97:-0.01:-5.07",-0.0135,0.0465,0.0669,-0.0008,0.0326,-0.0028,0.0633,0.0286,2.9813,1.3484,-24.8448,-11.9057,15.1507,2.1649,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.030|H2:-4.200:0.000:-12.530|H3:-22.000:0.000:-5.030|H4:4.200:0.000:12.530|H5:8.400:0.000:9.030","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.924|F2:20.000:0.000:-6.424","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.030","0.000:0.000:0.800","-4.200:0.000:-12.530","0.000:0.000:0.800","-22.000:0.000:-5.030","0.000:0.000:0.800","4.200:0.000:12.530","0.000:0.000:-0.800","8.400:0.000:9.030","0.000:0.000:-0.800","0.000:0.000:-11.924","0.000:0.000:1.300","20.000:0.000:-6.424","0.000:0.000:1.300",99.976,"Nominal",0.000,1,"NavigateToSource:Forward"
1.3172,8,8,13,6.1285,9.9874,6.2528,10.0000,180,2,"Parcel_1_PD2_to_R2:-21.97:0.33:0.01|Human(Clone):-22.01:-0.01:-5.01",0.0562,0.0113,0.0399,-0.0062,0.0215,0.0114,0.0705,0.0017,3.4088,0.0814,-24.8172,-11.7477,5.7763,1.7451,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.949|H2:-4.200:0.000:-12.449|H3:-22.000:0.000:-4.949|H4:4.200:0.000:12.449|H5:8.400:0.000:8.949","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.792|F2:20.000:0.000:-6.292","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.949","0.000:0.000:0.800","-4.200:0.000:-12.449","0.000:0.000:0.800","-22.000:0.000:-4.949","0.000:0.000:0.800","4.200:0.000:12.449","0.000:0.000:-0.800","8.400:0.000:8.949","0.000:0.000:-0.800","0.000:0.000:-11.792","0.000:0.000:1.300","20.000:0.000:-6.292","0.000:0.000:1.300",99.974,"Nominal",0.000,1,"NavigateToSource:Forward"
1.4173,8,8,14,6.1568,10.0000,6.2554,9.9876,180,2,"Parcel_1_PD2_to_R2:-21.98:0.37:0.04|Human(Clone):-22.01:-0.03:-4.91",-0.1086,-0.0537,0.0851,-0.0378,-0.0075,0.0185,-0.0188,0.0047,-0.8551,0.2145,-24.7674,-11.5966,33.0545,-0.3203,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.869|H2:-4.200:0.000:-12.369|H3:-22.000:0.000:-4.869|H4:4.200:0.000:12.369|H5:8.400:0.000:8.869","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.662|F2:20.000:0.000:-6.162","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.869","0.000:0.000:0.800","-4.200:0.000:-12.369","0.000:0.000:0.800","-22.000:0.000:-4.869","0.000:0.000:0.800","4.200:0.000:12.369","0.000:0.000:-0.800","8.400:0.000:8.869","0.000:0.000:-0.800","0.000:0.000:-11.662","0.000:0.000:1.300","20.000:0.000:-6.162","0.000:0.000:1.300",99.972,"Nominal",0.000,1,"NavigateToSource:Forward"
1.5179,8,8,15,6.1672,9.9961,6.2692,10.0000,180,2,"Parcel_1_PD2_to_R2:-21.99:0.36:0.01|Human(Clone):-22.02:-0.03:-4.86",-0.0238,-0.0941,-0.0309,0.0339,-0.0076,-0.0062,0.0551,0.0160,2.4625,0.7164,-24.5897,-11.4854,66.9094,1.5895,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.788|H2:-4.200:0.000:-12.288|H3:-22.000:0.000:-4.788|H4:4.200:0.000:12.288|H5:8.400:0.000:8.788","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.531|F2:20.000:0.000:-6.031","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.788","0.000:0.000:0.800","-4.200:0.000:-12.288","0.000:0.000:0.800","-22.000:0.000:-4.788","0.000:0.000:0.800","4.200:0.000:12.288","0.000:0.000:-0.800","8.400:0.000:8.788","0.000:0.000:-0.800","0.000:0.000:-11.531","0.000:0.000:1.300","20.000:0.000:-6.031","0.000:0.000:1.300",99.970,"Nominal",0.000,1,"NavigateToSource:Forward"
1.6196,8,8,16,6.2113,10.0000,6.3015,10.0000,180,2,"Parcel_1_PD2_to_R2:-21.96:0.35:0.00|Human(Clone):-21.99:-0.05:-4.73",-0.0644,0.0016,0.0483,0.0163,-0.0044,0.0103,0.0089,-0.0218,0.4266,-1.0370,-24.3834,-11.4269,69.1315,-0.3052,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.707|H2:-4.200:0.000:-12.207|H3:-22.000:0.000:-4.707|H4:4.200:0.000:12.207|H5:8.400:0.000:8.707","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.399|F2:20.000:0.000:-5.899","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.707","0.000:0.000:0.800","-4.200:0.000:-12.207","0.000:0.000:0.800","-22.000:0.000:-4.707","0.000:0.000:0.800","4.200:0.000:12.207","0.000:0.000:-0.800","8.400:0.000:8.707","0.000:0.000:-0.800","0.000:0.000:-11.399","0.000:0.000:1.300","20.000:0.000:-5.899","0.000:0.000:1.300",99.968,"Nominal",0.000,1,"NavigateToSource:Forward"
1.7199,8,8,17,6.2228,9.9768,6.2926,9.9866,180,2,"Parcel_1_PD2_to_R2:-22.03:0.39:-0.01|Human(Clone):-21.97:-0.01:-4.69",-0.0284,-0.0759,-0.0485,-0.0076,0.0136,0.0306,0.0737,0.1024,3.4384,4.7799,-24.2426,-11.3292,56.3401,4.1092,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.627|H2:-4.200:0.000:-12.127|H3:-22.000:0.000:-4.627|H4:4.200:0.000:12.127|H5:8.400:0.000:8.627","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.268|F2:20.000:0.000:-5.768","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.627","0.000:0.000:0.800","-4.200:0.000:-12.127","0.000:0.000:0.800","-22.000:0.000:-4.627","0.000:0.000:0.800","4.200:0.000:12.127","0.000:0.000:-0.800","8.400:0.000:8.627","0.000:0.000:-0.800","0.000:0.000:-11.268","0.000:0.000:1.300","20.000:0.000:-5.768","0.000:0.000:1.300",99.966,"Nominal",0.000,1,"NavigateToSource:Forward"
1.8221,8,8,18,6.2201,9.9891,6.2885,10.0000,180,2,"Parcel_1_PD2_to_R2:-22.02:0.33:0.01|Human(Clone):-22.01:0.04:-4.56",0.0541,-0.0220,0.0055,-0.0217,-0.0042,-0.0122,0.0055,-0.0657,0.2480,-2.9854,-24.2237,-11.3121,63.1252,-1.3687,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.545|H2:-4.200:0.000:-12.045|H3:-22.000:0.000:-4.545|H4:4.200:0.000:12.045|H5:8.400:0.000:8.545","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.136|F2:20.000:0.000:-5.636","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.545","0.000:0.000:0.800","-4.200:0.000:-12.045","0.000:0.000:0.800","-22.000:0.000:-4.545","0.000:0.000:0.800","4.200:0.000:12.045","0.000:0.000:-0.800","8.400:0.000:8.545","0.000:0.000:-0.800","0.000:0.000:-11.136","0.000:0.000:1.300","20.000:0.000:-5.636","0.000:0.000:1.300",99.964,"Nominal",0.000,1,"NavigateToSource:Forward"
1.9235,8,8,19,6.1498,9.9873,6.3514,10.0000,180,2,"Parcel_1_PD2_to_R2:-22.00:0.34:-0.04|Human(Clone):-21.97:0.02:-4.47",-0.0596,-0.0123,0.0282,0.0011,0.0143,0.0219,0.0252,0.0242,1.2037,1.1536,-24.1622,-11.2982,78.6943,1.1787,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.464|H2:-4.200:0.000:-11.964|H3:-22.000:0.000:-4.464|H4:4.200:0.000:11.964|H5:8.400:0.000:8.464","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-11.004|F2:20.000:0.000:-5.504","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.464","0.000:0.000:0.800","-4.200:0.000:-11.964","0.000:0.000:0.800","-22.000:0.000:-4.464","0.000:0.000:0.800","4.200:0.000:11.964","0.000:0.000:-0.800","8.400:0.000:8.464","0.000:0.000:-0.800","0.000:0.000:-11.004","0.000:0.000:1.300","20.000:0.000:-5.504","0.000:0.000:1.300",99.962,"Nominal",0.000,1,"NavigateToSource:Forward"
2.0273,8,8,20,6.1235,10.0000,6.3785,9.9693,180,2,"Parcel_1_PD2_to_R2:-22.04:0.37:0.02|Human(Clone):-22.02:0.00:-4.39",-0.0416,-0.0383,0.0558,0.0326,0.0260,-0.0076,0.0359,0.0859,1.6861,4.0346,-23.9707,-11.2835,96.9962,2.8603,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-8.381|H2:-4.200:0.000:-11.881|H3:-22.000:0.000:-4.381|H4:4.200:0.000:11.881|H5:8.400:0.000:8.381","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-10.869|F2:20.000:0.000:-5.369","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-8.381","0.000:0.000:0.800","-4.200:0.000:-11.881","0.000:0.000:0.800","-22.000:0.000:-4.381","0.000:0.000:0.800","4.200:0.000:11.881","0.000:0.000:-0.800","8.400:0.000:8.381","0.000:0.000:-0.800","0.000:0.000:-10.869","0.000:0.000:1.300","20.000:0.000:-5.369","0.000:0.000:1.300",99.960,"Nominal",0.000,1,"NavigateToSource:Forward"
