timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
1.1429,13,1,11,-1.5184,0.0500,-0.1116,276.2762,1.4406,-26.4145,-24.0000,0.0000,-15.0000,26.9646,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.591|-23.611:0.000:14.179|4.200:0.000:12.591|8.400:0.000:9.091","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-6.524","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.2470,13,1,12,-1.6741,0.0500,-0.1231,273.8546,1.7710,-25.0382,-24.0000,0.0000,-15.0000,26.8285,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.508|-23.575:0.000:14.104|4.200:0.000:12.508|8.400:0.000:9.008","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-6.388","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.3522,13,1,13,-1.8315,0.0500,-0.1347,271.9777,1.3933,-15.2741,-24.0000,0.0000,-15.0000,26.6912,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.424|-23.539:0.000:14.028|4.200:0.000:12.424|8.400:0.000:8.924","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-6.251","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.4564,13,1,14,-1.9875,0.0500,-0.1461,270.5488,1.4761,-12.5626,-24.0000,0.0000,-15.0000,26.5555,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.341|-23.504:0.000:13.952|4.200:0.000:12.341|8.400:0.000:8.841","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-6.116","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.5598,13,1,15,-2.1422,0.0500,-0.1575,269.4579,1.8540,-12.3154,-24.0000,0.0000,-15.0000,26.4210,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.258|-23.468:0.000:13.877|4.200:0.000:12.258|8.400:0.000:8.758","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.982","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.6619,13,1,16,-2.2949,0.0500,-0.1687,268.6273,1.3575,-6.9992,-24.0000,0.0000,-15.0000,26.2884,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.176|-23.433:0.000:13.804|4.200:0.000:12.176|8.400:0.000:8.676","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.849","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.7660,13,1,17,-2.4505,0.0500,-0.1802,267.9734,1.3986,-5.3680,-24.0000,0.0000,-15.0000,26.1536,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.093|-23.398:0.000:13.728|4.200:0.000:12.093|8.400:0.000:8.593","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.714","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.8706,13,1,18,-2.6070,0.0500,-0.1917,267.4678,1.1436,-3.4027,-24.0000,0.0000,-15.0000,26.0182,7,"","","10.500:0.000:13.500|-4.200:0.000:-12.009|-23.362:0.000:13.653|4.200:0.000:12.009|8.400:0.000:8.509","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.578","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
1.9708,13,1,19,-2.7569,0.0500,-0.2027,267.0941,1.5593,-3.6240,-24.0000,0.0000,-15.0000,25.8888,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.929|-23.328:0.000:13.580|4.200:0.000:11.929|8.400:0.000:8.429","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.447","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.0739,13,1,20,-2.9112,0.0500,-0.2141,266.7962,1.5348,-2.7512,-24.0000,0.0000,-15.0000,25.7558,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.847|-23.292:0.000:13.506|4.200:0.000:11.847|8.400:0.000:8.347","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.313","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.1772,13,1,21,-3.0657,0.0500,-0.2254,266.5665,1.0936,-1.5289,-24.0000,0.0000,-15.0000,25.6230,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.764|-23.257:0.000:13.431|4.200:0.000:11.764|8.400:0.000:8.264","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.179","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.2830,13,1,22,-3.2240,0.0500,-0.2371,266.3855,1.5899,-1.6480,-24.0000,0.0000,-15.0000,25.4871,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.679|-23.221:0.000:13.355|4.200:0.000:11.679|8.400:0.000:8.179","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-5.041","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.3850,13,1,23,-3.3766,0.0500,-0.2483,266.2514,1.3532,-1.0773,-24.0000,0.0000,-15.0000,25.3563,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.598|-23.186:0.000:13.281|4.200:0.000:11.598|8.400:0.000:8.098","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.909","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.4874,13,1,24,-3.5297,0.0500,-0.2595,266.1475,1.7016,-1.0590,-24.0000,0.0000,-15.0000,25.2253,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.516|-23.151:0.000:13.207|4.200:0.000:11.516|8.400:0.000:8.016","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.776","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.6192,13,1,25,-3.7270,0.0500,-0.2740,266.0462,0.0000,0.0000,-24.0000,0.0000,-15.0000,25.0570,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.410|-23.105:0.000:13.112|4.200:0.000:11.410|8.400:0.000:7.910","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.604","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.7235,13,1,26,-3.8829,0.0500,-0.2855,265.9879,1.1718,-0.3952,-24.0000,0.0000,-15.0000,24.9242,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.327|-23.070:0.000:13.036|4.200:0.000:11.327|8.400:0.000:7.827","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.469","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.8258,13,1,27,-4.0359,0.0500,-0.2968,265.9440,1.7608,-0.4654,-24.0000,0.0000,-15.0000,24.7942,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.245|-23.035:0.000:12.962|4.200:0.000:11.245|8.400:0.000:7.745","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.336","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
2.9297,13,1,28,-4.1914,0.0500,-0.3082,265.9095,1.1705,-0.2396,-24.0000,0.0000,-15.0000,24.6624,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.162|-22.999:0.000:12.887|4.200:0.000:11.162|8.400:0.000:7.662","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.201","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.0338,13,1,29,-4.3471,0.0500,-0.3196,265.8829,1.3230,-0.2090,-24.0000,0.0000,-15.0000,24.5306,7,"","","10.500:0.000:13.500|-4.200:0.000:-11.079|-22.963:0.000:12.812|4.200:0.000:11.079|8.400:0.000:7.579","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-4.065","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.1382,13,1,30,-4.5033,0.0500,-0.3311,265.8624,1.9861,-0.2457,-24.0000,0.0000,-15.0000,24.3988,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.995|-22.928:0.000:12.736|4.200:0.000:10.995|8.400:0.000:7.495","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.930","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.2429,13,1,31,-4.6599,0.0500,-0.3426,265.8466,1.4278,-0.1312,-24.0000,0.0000,-15.0000,24.2669,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.911|-22.892:0.000:12.661|4.200:0.000:10.911|8.400:0.000:7.411","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.794","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.3476,13,1,32,-4.8166,0.0500,-0.3542,265.8345,1.7602,-0.1236,-24.0000,0.0000,-15.0000,24.1351,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.828|-22.856:0.000:12.585|4.200:0.000:10.828|8.400:0.000:7.328","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.657","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.4547,13,1,33,-4.9768,0.0500,-0.3659,265.8251,1.2084,-0.0671,-24.0000,0.0000,-15.0000,24.0009,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.742|-22.819:0.000:12.507|4.200:0.000:10.742|8.400:0.000:7.242","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.518","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.5603,13,1,34,-5.1347,0.0500,-0.3776,265.8179,1.5466,-0.0656,-24.0000,0.0000,-15.0000,23.8688,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.658|-22.783:0.000:12.431|4.200:0.000:10.658|8.400:0.000:7.158","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.381","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.6625,13,1,35,-5.2876,0.0500,-0.3888,265.8126,1.5714,-0.0504,-24.0000,0.0000,-15.0000,23.7412,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.576|-22.748:0.000:12.357|4.200:0.000:10.576|8.400:0.000:7.076","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.248","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.7661,13,1,36,-5.4427,0.0500,-0.4002,265.8085,1.4358,-0.0351,-24.0000,0.0000,-15.0000,23.6121,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.493|-22.713:0.000:12.282|4.200:0.000:10.493|8.400:0.000:6.993","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-3.113","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.8669,13,1,37,-5.5934,0.0500,-0.4113,265.8054,1.3244,-0.0244,-24.0000,0.0000,-15.0000,23.4869,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.412|-22.678:0.000:12.209|4.200:0.000:10.412|8.400:0.000:6.912","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.982","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
3.9697,13,1,38,-5.7472,0.0500,-0.4226,265.8029,1.7014,-0.0244,-24.0000,0.0000,-15.0000,23.3595,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.330|-22.643:0.000:12.135|4.200:0.000:10.330|8.400:0.000:6.830","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.849","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.0746,13,1,39,-5.9042,0.0500,-0.4341,265.8010,1.0952,-0.0122,-24.0000,0.0000,-15.0000,23.2299,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.246|-22.607:0.000:12.059|4.200:0.000:10.246|8.400:0.000:6.746","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.712","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.1765,13,1,40,-6.0565,0.0500,-0.4453,265.7996,1.7224,-0.0153,-24.0000,0.0000,-15.0000,23.1043,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.165|-22.572:0.000:11.986|4.200:0.000:10.165|8.400:0.000:6.665","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.580","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.2799,13,1,41,-6.2112,0.0500,-0.4567,265.7984,1.6223,-0.0107,-24.0000,0.0000,-15.0000,22.9772,7,"","","10.500:0.000:13.500|-4.200:0.000:-10.082|-22.537:0.000:11.911|4.200:0.000:10.082|8.400:0.000:6.582","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.445","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.3831,13,1,42,-6.3657,0.0500,-0.4681,265.7975,1.4346,-0.0076,-24.0000,0.0000,-15.0000,22.8506,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.999|-22.501:0.000:11.836|4.200:0.000:9.999|8.400:0.000:6.499","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.311","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.4913,13,1,43,-6.5274,0.0500,-0.4800,265.7968,1.0928,-0.0046,-24.0000,0.0000,-15.0000,22.7184,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.913|-22.464:0.000:11.758|4.200:0.000:9.913|8.400:0.000:6.413","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.171","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.5920,13,1,44,-6.6781,0.0500,-0.4910,265.7964,1.5102,-0.0046,-24.0000,0.0000,-15.0000,22.5956,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.832|-22.430:0.000:11.685|4.200:0.000:9.832|8.400:0.000:6.332","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-2.040","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.6965,13,1,45,-6.8345,0.0500,-0.5025,265.7960,1.6430,-0.0031,-24.0000,0.0000,-15.0000,22.4685,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.749|-22.394:0.000:11.610|4.200:0.000:9.749|8.400:0.000:6.249","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-1.904","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.8018,13,1,46,-6.9920,0.0500,-0.5141,265.7957,1.9010,-0.0031,-24.0000,0.0000,-15.0000,22.3409,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.664|-22.358:0.000:11.534|4.200:0.000:9.664|8.400:0.000:6.164","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-1.767","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
4.9042,13,1,47,-7.1452,0.0500,-0.5254,265.7954,1.2585,-0.0031,-24.0000,0.0000,-15.0000,22.2172,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.582|-22.323:0.000:11.459|4.200:0.000:9.582|8.400:0.000:6.082","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-1.634","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
5.0067,13,1,48,-7.2985,0.0500,-0.5367,265.7952,1.2739,-0.0031,-24.0000,0.0000,-15.0000,22.0937,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.500|-22.288:0.000:11.385|4.200:0.000:9.500|8.400:0.000:6.000","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-1.501","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
5.1148,13,1,49,-7.4603,0.0500,-0.5485,265.7951,1.4954,-0.0031,-24.0000,0.0000,-15.0000,21.9638,7,"","","10.500:0.000:13.500|-4.200:0.000:-9.414|-22.251:0.000:11.307|4.200:0.000:9.414|8.400:0.000:5.914","0.000:0.000:0.000|0.000:0.000:0.800|0.342:0.000:-0.723|0.000:0.000:-0.800|0.000:0.000:-0.800","-10.500:0.000:13.500|20.000:0.000:-1.360","0.000:0.000:0.000|0.000:0.000:1.300",False,False,Moving,60.00,40.00,3.00,DigitalTwin
